id,age.16.25,age.26.39,age.40.64,age.65.,gender.female,gender.male,race.majority,race.minority,driving_experience.0.9y,driving_experience.10.19y,driving_experience.20.29y,driving_experience.30y.,education.high.school,education.none,education.university,income.middle.class,income.poverty,income.upper.class,income.working.class,credit_score,vehicle_ownership,vehicle_year.after.2015,vehicle_year.before.2015,married,children,postal_code,annual_mileage,vehicle_type.sedan,vehicle_type.sports.car,speeding_violations,duis,past_accidents,outcome
969959,0,1,0,0,0,1,0,1,0,1,0,0,1,0,0,0,0,0,1,0.4182236316196982,1,0,1,0,1,10238,14000,1,0,0,2,0,0
434285,1,0,0,0,1,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0.41946130611429217,0,0,1,0,0,10238,12000,1,0,0,0,0,1
230454,0,1,0,0,0,1,1,0,0,1,0,0,1,0,0,1,0,0,0,0.6767798106712735,1,0,1,0,0,10238,14000,1,0,2,0,3,0
848840,0,0,1,0,1,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0.691942705735533,1,1,0,0,0,10238,15000,1,0,1,1,1,0
957592,1,0,0,0,1,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0.3210808887611082,0,0,1,0,1,32765,10000,1,0,0,0,0,1
177932,0,0,1,0,1,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0.7471716645552683,1,1,0,1,0,10238,9000,1,0,1,0,0,0
648626,0,0,0,1,1,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0.7201842685340406,1,0,1,1,1,10238,12000,1,0,1,0,1,0
869694,1,0,0,0,0,1,1,0,1,0,0,0,1,0,0,0,0,0,1,0.5055723953668316,1,0,1,0,0,10238,16000,1,0,0,0,0,1
836392,0,1,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0.42474560920365334,0,0,1,0,1,32765,9000,1,0,3,1,0,1
459875,0,0,1,0,1,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0.6679187529796214,1,0,1,0,1,10238,12000,1,0,0,1,1,0
824392,0,1,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0.660226927688691,0,0,1,0,1,10238,14000,1,0,1,0,0,1
959864,0,0,0,1,1,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0.5498280913942584,0,1,0,1,1,92101,11000,1,0,0,0,1,0
892833,0,1,0,0,0,1,1,0,0,1,0,0,1,0,0,1,0,0,0,0.5650031977164836,1,0,1,0,1,32765,11000,1,0,5,0,0,0
314661,0,0,1,0,1,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0.18872475570183903,0,0,1,0,1,10238,13000,1,0,0,0,0,1
568507,0,0,1,0,1,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0.6895244816254287,1,1,0,0,1,10238,13000,1,0,1,0,3,0
876787,1,0,0,0,1,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0.0903166566579032,0,0,1,0,0,32765,13000,1,0,0,0,0,1
8316,0,0,1,0,0,1,0,1,0,1,0,0,1,0,0,0,0,1,0,0.7347199418296905,1,0,1,1,1,92101,12000,1,0,1,0,2,0
79700,0,0,1,0,0,1,1,0,1,0,0,0,0,0,1,0,0,1,0,0.6419030905242289,1,1,0,0,1,10238,14000,1,0,0,0,0,1
577557,0,1,0,0,0,1,1,0,0,1,0,0,0,0,1,0,0,0,1,0.42362990823115126,1,0,1,0,0,10238,15000,1,0,1,0,1,0
416306,0,1,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0.6180985775602719,1,1,0,1,0,10238,9000,1,0,0,0,1,0
828827,0,0,1,0,1,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0.441186381693696,1,1,0,1,0,10238,12000,1,0,1,1,0,0
181879,0,0,1,0,1,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0.5084074250624186,1,0,1,1,1,10238,12000,1,0,0,2,8,0
122155,0,0,1,0,1,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0.6154230510000602,1,1,0,1,1,10238,11000,1,0,0,0,0,0
229858,1,0,0,0,0,1,1,0,1,0,0,0,0,0,1,0,0,0,1,0.2951958840972472,1,0,1,0,0,10238,14000,1,0,0,0,0,1
81548,0,0,1,0,1,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0.6638260549723776,1,0,1,0,1,92101,12000,1,0,5,0,0,0
486414,0,0,1,0,1,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0.5939713081487533,1,0,1,0,1,32765,11000,1,0,1,0,1,0
931078,0,0,1,0,1,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0.27078031970705335,0,0,1,1,1,10238,11000,1,0,3,0,1,0
851207,0,0,0,1,1,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0.5197744766937168,1,0,1,0,1,10238,13000,0,1,0,0,0,0
335376,1,0,0,0,0,1,1,0,1,0,0,0,0,1,0,0,1,0,0,0.21493092950890527,0,0,1,0,0,32765,14000,1,0,0,0,0,1
506080,0,0,1,0,0,1,1,0,0,0,1,0,1,0,0,1,0,0,0,0.605509087906148,0,1,0,0,1,10238,15000,1,0,2,0,4,0
567626,0,0,0,1,1,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0.6455763763125965,1,0,1,1,1,21217,11000,1,0,0,0,0,1
427513,0,0,1,0,1,0,1,0,0,1,0,0,0,0,1,1,0,0,0,0.5661873331594517,1,1,0,1,1,32765,12000,1,0,4,0,2,0
270343,0,1,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0.7499232580265889,1,1,0,0,0,10238,13000,1,0,2,0,2,0
10585,0,0,1,0,1,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0.5656083093023627,1,1,0,1,0,10238,13000,1,0,1,0,0,0
9128,0,0,1,0,1,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0.46392112131948654,0,1,0,1,1,10238,9000,1,0,1,0,1,0
483693,1,0,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0.2629534916627913,0,0,1,0,1,32765,12000,1,0,0,0,0,1
268799,0,1,0,0,0,1,1,0,0,1,0,0,1,0,0,1,0,0,0,0.46375507213319633,1,0,1,0,1,32765,9000,1,0,2,1,0,1
831721,0,0,0,1,1,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0.6595053285291634,1,1,0,0,1,10238,13000,1,0,0,0,0,0
535998,1,0,0,0,1,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0.39202284345351557,0,0,1,0,0,10238,18000,1,0,0,0,0,1
925179,1,0,0,0,0,1,1,0,1,0,0,0,1,0,0,0,1,0,0,0.30558006522636305,0,0,1,0,1,32765,11000,1,0,0,0,0,1
950010,0,0,0,1,0,1,1,0,0,1,0,0,1,0,0,0,0,1,0,0.5729681078594154,1,1,0,1,1,32765,6000,1,0,3,0,1,0
124495,1,0,0,0,1,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0.41725636853041853,1,0,1,0,0,10238,16000,1,0,0,0,0,1
712307,0,0,1,0,0,1,1,0,0,0,1,0,0,0,1,0,0,1,0,0.5329784208615344,1,0,1,1,1,32765,4000,1,0,13,0,2,0
540542,0,0,0,1,1,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0.5126406541681175,1,0,1,0,0,32765,13000,1,0,2,0,0,1
182095,0,0,1,0,0,1,1,0,0,0,1,0,0,0,1,1,0,0,0,0.581998526138493,1,0,1,1,1,10238,14000,1,0,5,0,0,0
321057,0,0,1,0,0,1,1,0,0,0,1,0,0,0,1,0,0,1,0,0.5715741704524331,1,0,1,1,1,32765,7000,1,0,13,0,1,0
159521,0,0,0,1,1,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0.5511031071107898,1,0,1,1,0,10238,8000,1,0,3,1,4,0
210028,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0.5160324666432109,1,0,1,0,0,10238,16000,1,0,3,0,1,0
628348,0,1,0,0,1,0,1,0,0,1,0,0,0,0,1,1,0,0,0,0.5197744766937168,1,0,1,0,1,92101,12000,1,0,3,1,0,1
854542,0,0,1,0,1,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0.5165635918776569,1,1,0,1,1,32765,9000,1,0,1,0,0,0
61909,0,1,0,0,0,1,0,1,0,1,0,0,0,0,1,1,0,0,0,0.4441575593810188,0,0,1,0,1,10238,11000,1,0,2,1,1,1
792966,0,0,0,1,1,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0.5678968940118017,1,0,1,0,1,32765,9000,1,0,2,0,0,0
454271,0,1,0,0,1,0,1,0,0,1,0,0,0,0,1,1,0,0,0,0.46754695073064856,1,0,1,0,1,10238,8000,1,0,0,2,4,0
646869,0,1,0,0,1,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0.5197744766937168,0,1,0,0,1,10238,16000,1,0,0,0,0,1
793551,0,0,1,0,1,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0.7301347223668139,1,0,1,0,1,10238,11000,1,0,1,0,1,0
221479,0,1,0,0,1,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0.23713278258957113,1,0,1,1,1,92101,11000,1,0,2,0,0,0
913337,0,0,1,0,0,1,1,0,0,1,0,0,0,1,0,0,0,0,1,0.3574720024502847,1,0,1,0,0,32765,11000,1,0,2,0,2,1
143460,0,1,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0.7324747305122835,0,0,1,1,0,10238,14000,1,0,0,0,1,0
804251,0,1,0,0,0,1,0,1,1,0,0,0,0,1,0,0,1,0,0,0.22821743452092605,0,0,1,0,0,32765,16000,1,0,0,0,0,1
913013,0,1,0,0,0,1,1,0,0,1,0,0,0,0,1,1,0,0,0,0.4767743353309726,1,1,0,0,1,32765,10000,1,0,3,0,2,0
402141,1,0,0,0,1,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0.39252751598605207,0,0,1,0,0,10238,16000,1,0,0,0,0,1
293796,0,1,0,0,0,1,1,0,0,1,0,0,0,0,1,0,0,0,1,0.589534431708394,0,0,1,1,1,32765,6000,1,0,1,0,1,1
916521,0,1,0,0,1,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0.22897981077454554,1,0,1,1,1,10238,9000,1,0,0,0,0,0
105423,0,0,0,1,0,1,1,0,0,0,0,1,1,0,0,0,0,1,0,0.27357865768245554,1,0,1,1,1,10238,10000,1,0,5,1,8,0
605896,0,1,0,0,1,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0.30071012234877664,1,0,1,0,1,32765,13000,1,0,2,0,0,1
400017,0,1,0,0,1,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0.23894738541995478,1,1,0,1,0,10238,12000,1,0,0,0,1,0
932068,0,0,0,1,0,1,1,0,0,0,0,1,0,0,1,1,0,0,0,0.5197744766937168,0,0,1,1,1,10238,10000,1,0,3,2,4,0
499640,0,1,0,0,0,1,1,0,0,1,0,0,0,0,1,0,0,1,0,0.4283148509648033,1,0,1,1,1,32765,7000,1,0,2,0,0,0
658244,0,1,0,0,0,1,1,0,1,0,0,0,0,0,1,0,0,1,0,0.721717860226782,1,0,1,0,0,10238,15000,1,0,0,0,0,1
959569,0,1,0,0,0,1,0,1,0,1,0,0,0,0,1,0,0,0,1,0.47596101535388147,1,0,1,0,1,10238,16000,1,0,0,0,0,1
471696,0,0,1,0,0,1,1,0,0,1,0,0,0,0,1,1,0,0,0,0.360344280861886,0,0,1,1,1,10238,8000,1,0,2,0,2,1
746569,0,0,1,0,0,1,1,0,0,0,1,0,0,0,1,1,0,0,0,0.37782628918876565,1,0,1,0,1,92101,14000,1,0,1,0,3,0
380265,0,1,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0.5197744766937168,1,0,1,0,0,10238,12000,1,0,0,0,0,0
414015,0,1,0,0,0,1,1,0,0,1,0,0,0,0,1,0,0,1,0,0.6168416490156303,1,0,1,0,0,21217,12000,0,1,1,0,0,1
548627,0,0,0,1,0,1,1,0,0,0,0,1,0,0,1,0,0,1,0,0.5778902024791999,1,1,0,1,1,10238,12000,1,0,5,2,5,0
389090,0,1,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0.5726642364873653,1,0,1,1,0,92101,12000,1,0,0,0,0,0
507656,0,0,1,0,1,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0.7588486947989319,1,1,0,1,1,10238,12000,0,1,1,1,0,0
951842,0,0,1,0,0,1,1,0,0,0,1,0,0,0,1,0,0,1,0,0.44411077863559567,1,0,1,0,0,32765,8000,1,0,8,1,0,0
488658,0,0,1,0,1,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0.63080321695186,1,0,1,0,1,10238,13000,1,0,0,0,2,0
298448,0,1,0,0,0,1,1,0,1,0,0,0,0,0,1,0,0,1,0,0.4133712707700862,1,1,0,1,1,32765,8000,1,0,0,0,0,0
211286,0,0,1,0,1,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0.5345164525542891,0,0,1,1,1,10238,12000,1,0,0,0,5,0
466578,0,1,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0.5216639022387103,1,1,0,0,1,10238,14000,1,0,0,0,0,0
960986,1,0,0,0,0,1,1,0,1,0,0,0,0,0,1,0,1,0,0,0.20429679042462823,1,0,1,1,0,32765,12000,1,0,0,0,0,1
688496,1,0,0,0,0,1,1,0,1,0,0,0,0,0,1,0,0,0,1,0.4128240142269539,0,0,1,0,0,10238,14000,1,0,0,0,0,1
56549,0,0,1,0,1,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0.5168634253071972,1,0,1,1,1,32765,4000,1,0,5,0,0,0
967436,0,0,1,0,1,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0.6990356253790244,1,1,0,1,1,10238,9000,1,0,3,0,1,0
699039,0,1,0,0,0,1,1,0,0,1,0,0,0,0,1,0,0,1,0,0.5443869715701691,1,0,1,1,0,32765,11000,1,0,7,1,0,0
278816,0,1,0,0,0,1,0,1,0,1,0,0,0,1,0,0,0,1,0,0.45876557396748435,1,0,1,1,0,32765,8000,1,0,6,0,2,0
597837,0,1,0,0,0,1,1,0,0,1,0,0,0,1,0,0,1,0,0,0.35478109232840943,1,0,1,0,0,10238,14000,1,0,1,2,3,0
965608,0,0,1,0,1,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0.5731447591754785,1,1,0,1,1,10238,12000,1,0,0,1,3,0
892650,0,0,0,1,0,1,0,1,0,1,0,0,1,0,0,0,0,0,1,0.18614896848784823,0,1,0,0,1,10238,16000,1,0,1,0,0,0
260636,0,1,0,0,0,1,1,0,0,1,0,0,0,0,1,0,0,0,1,0.24817002307530517,1,0,1,0,0,10238,13000,1,0,0,0,0,0
958920,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0.3506875852495977,1,1,0,1,1,32765,6000,1,0,3,1,1,0
642689,0,1,0,0,0,1,1,0,0,1,0,0,0,1,0,1,0,0,0,0.39500988051938923,1,0,1,1,1,10238,9000,1,0,0,0,0,0
875379,0,0,1,0,0,1,0,1,0,0,1,0,0,0,1,0,0,1,0,0.6100866178278603,1,0,1,0,1,10238,11000,1,0,3,1,3,0
437930,0,0,1,0,1,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0.4494283936480865,1,0,1,0,0,10238,14000,1,0,4,0,1,0
641530,0,0,0,1,0,1,1,0,0,1,0,0,0,1,0,0,0,1,0,0.6722441228355699,1,1,0,1,1,10238,12000,1,0,2,0,0,0
958242,0,1,0,0,1,0,1,0,0,1,0,0,0,0,1,1,0,0,0,0.6324837053316074,1,0,1,0,0,10238,15000,1,0,0,0,1,0
20645,0,0,1,0,1,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0.6633822447857667,1,1,0,1,1,92101,10000,1,0,1,0,0,0
553327,0,0,0,1,0,1,1,0,0,1,0,0,0,1,0,0,0,1,0,0.39121149530343385,1,1,0,1,1,10238,14000,1,0,0,0,0,0
304803,0,1,0,0,1,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0.5197744766937168,1,0,1,1,1,32765,8000,0,1,0,0,0,0
744904,0,0,1,0,0,1,1,0,0,0,1,0,0,1,0,0,0,0,1,0.37526969009308897,0,0,1,0,1,32765,9000,1,0,9,2,1,0
519764,0,0,0,1,0,1,1,0,0,0,0,1,0,1,0,1,0,0,0,0.32133637538846177,1,0,1,0,1,32765,15000,1,0,7,0,0,0
318054,0,1,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0.7662325632642486,0,1,0,0,1,32765,12000,1,0,0,0,0,0
466515,0,1,0,0,0,1,1,0,0,1,0,0,0,1,0,0,0,0,1,0.37966114382320393,0,0,1,0,0,32765,13000,0,1,2,1,0,1
880077,0,1,0,0,1,0,1,0,0,1,0,0,0,0,1,1,0,0,0,0.5562749625179235,0,1,0,0,1,10238,10000,1,0,0,0,1,0
416816,1,0,0,0,0,1,1,0,1,0,0,0,0,1,0,0,1,0,0,0.29867072176543275,1,0,1,0,0,32765,12000,1,0,0,0,0,1
386944,1,0,0,0,0,1,0,1,1,0,0,0,1,0,0,0,1,0,0,0.2387267272116575,0,0,1,0,1,32765,15000,1,0,0,0,0,1
946022,0,0,1,0,1,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0.5670261310142855,1,0,1,0,1,10238,13000,1,0,2,0,1,0
813821,0,0,1,0,0,1,1,0,1,0,0,0,0,0,1,0,0,1,0,0.671499721015887,1,0,1,0,0,10238,11000,1,0,0,0,0,1
654562,1,0,0,0,1,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0.34810304694306154,0,0,1,1,0,10238,13000,1,0,0,0,0,1
131534,1,0,0,0,1,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0.5197744766937168,0,0,1,0,0,92101,14000,1,0,0,0,0,0
326322,0,1,0,0,1,0,1,0,0,1,0,0,0,0,1,1,0,0,0,0.5562112722639391,1,0,1,1,0,10238,12000,1,0,1,0,0,0
959979,0,0,0,1,1,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0.41767313815600254,1,1,0,0,0,10238,12000,1,0,0,0,0,1
186642,0,0,1,0,0,1,1,0,0,1,0,0,0,0,1,0,0,1,0,0.5509109084946985,1,0,1,1,1,32765,12000,1,0,5,1,0,1
477198,1,0,0,0,0,1,1,0,1,0,0,0,0,1,0,0,1,0,0,0.23350652395536267,0,0,1,0,0,92101,14000,1,0,0,0,0,1
930270,0,0,1,0,1,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0.7303587873093248,0,0,1,1,1,92101,10000,1,0,3,0,0,1
89090,0,1,0,0,0,1,1,0,0,1,0,0,1,0,0,0,0,1,0,0.6935095144639413,0,1,0,0,0,10238,15000,1,0,0,0,2,0
396092,0,0,1,0,0,1,1,0,0,0,1,0,1,0,0,1,0,0,0,0.5197744766937168,1,0,1,1,1,32765,6000,1,0,11,0,6,0
501359,1,0,0,0,0,1,1,0,1,0,0,0,1,0,0,1,0,0,0,0.4679139000511288,0,0,1,0,0,10238,14000,1,0,0,0,0,1
542725,0,0,1,0,0,1,1,0,0,0,1,0,0,1,0,0,1,0,0,0.3303255602217578,0,0,1,0,1,10238,14000,0,1,0,0,4,1
725354,0,1,0,0,0,1,1,0,1,0,0,0,1,0,0,0,1,0,0,0.2703470670442132,0,0,1,1,1,10238,7000,1,0,0,0,0,1
454701,0,0,0,1,1,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0.5312929259419459,1,1,0,1,1,10238,11000,1,0,2,1,2,0
461832,1,0,0,0,0,1,1,0,1,0,0,0,1,0,0,0,0,0,1,0.5197744766937168,0,0,1,0,1,10238,15000,1,0,0,0,0,1
912800,0,0,1,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0.6420013768251318,1,0,1,0,1,32765,13000,1,0,2,0,0,1
924882,0,1,0,0,0,1,1,0,1,0,0,0,0,0,1,0,0,1,0,0.41450367643051106,1,0,1,1,1,32765,9000,1,0,0,0,0,1
759069,0,0,0,1,1,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0.3896395393217767,1,0,1,1,1,10238,8000,1,0,0,0,0,0
518999,0,0,0,1,0,1,1,0,0,0,0,1,0,0,1,1,0,0,0,0.5128671654944248,1,0,1,0,1,10238,16000,1,0,6,1,3,0
27698,0,1,0,0,0,1,1,0,0,1,0,0,0,0,1,0,0,1,0,0.5067202929778498,1,0,1,1,1,10238,15000,1,0,2,0,2,0
373573,0,0,1,0,0,1,1,0,0,0,1,0,0,1,0,0,0,1,0,0.6768450441897783,1,1,0,0,1,10238,11000,1,0,3,0,6,0
684976,0,0,0,1,1,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0.5055680374763883,1,0,1,1,1,32765,11000,1,0,4,0,0,0
2387,1,0,0,0,1,0,1,0,1,0,0,0,0,0,1,1,0,0,0,0.5802726446522665,1,0,1,0,0,10238,13000,1,0,0,0,0,1
75945,0,1,0,0,0,1,1,0,0,1,0,0,0,0,1,1,0,0,0,0.5432887100681965,1,0,1,1,1,10238,11000,0,1,2,0,2,1
687419,0,1,0,0,0,1,1,0,0,1,0,0,0,0,1,0,0,1,0,0.6354132205376951,1,1,0,1,1,10238,11000,1,0,1,1,2,0
579072,0,0,1,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0.416711257091844,1,0,1,1,1,92101,15000,1,0,0,0,0,1
225143,0,0,1,0,0,1,1,0,0,0,1,0,0,0,1,0,0,1,0,0.6189912705052467,1,1,0,1,1,10238,11000,1,0,1,0,3,0
338722,0,1,0,0,0,1,1,0,0,1,0,0,1,0,0,0,0,0,1,0.37616815489445443,1,1,0,0,1,32765,11000,0,1,1,0,1,0
379065,0,0,1,0,1,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0.5586532298121681,1,0,1,1,1,10238,8000,1,0,2,0,2,0
471782,0,0,1,0,0,1,1,0,0,0,1,0,0,1,0,0,1,0,0,0.5197744766937168,0,0,1,0,0,10238,16000,1,0,3,0,3,0
253832,0,1,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0.6880435944051155,1,0,1,1,1,10238,12000,1,0,0,0,1,0
839189,0,1,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0.48357841818714187,1,0,1,0,0,32765,13000,1,0,3,0,0,0
36944,0,0,0,1,1,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0.4231094742546087,1,1,0,1,0,10238,12000,1,0,1,0,6,0
72732,0,1,0,0,0,1,1,0,0,1,0,0,0,1,0,0,1,0,0,0.22623364425004322,0,0,1,0,1,32765,8000,1,0,1,1,1,1
836212,0,0,1,0,0,1,1,0,0,0,1,0,1,0,0,0,0,0,1,0.45477025036022556,1,0,1,1,1,10238,13000,1,0,3,1,2,0
804033,0,0,0,1,0,1,1,0,0,0,0,1,1,0,0,0,0,1,0,0.5975765799977178,1,1,0,1,1,10238,9000,1,0,2,2,9,0
780408,0,1,0,0,0,1,0,1,1,0,0,0,1,0,0,0,1,0,0,0.28039893042106845,0,0,1,1,0,32765,12000,1,0,0,0,0,1
95325,0,1,0,0,0,1,0,1,0,1,0,0,0,0,1,1,0,0,0,0.5015145456137475,1,0,1,0,0,10238,12000,1,0,1,0,2,0
85051,0,0,0,1,0,1,1,0,0,0,0,1,0,0,1,0,0,1,0,0.5548285308454414,1,0,1,1,1,32765,12000,1,0,5,1,0,0
401290,0,0,1,0,0,1,1,0,1,0,0,0,0,0,1,0,0,1,0,0.5197744766937168,0,1,0,1,1,10238,12000,1,0,0,0,0,0
453152,0,1,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0.5380263108709988,0,0,1,1,1,32765,11000,1,0,1,0,0,1
836330,0,0,1,0,0,1,1,0,0,0,1,0,0,0,1,0,0,1,0,0.6144726424637854,1,0,1,1,1,10238,12000,1,0,4,1,2,0
411187,0,0,1,0,1,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0.33268704456792436,0,0,1,1,0,32765,11000,1,0,4,0,0,0
689719,0,0,0,1,1,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0.48604624755897546,0,1,0,1,1,10238,12000,1,0,4,1,1,0
228185,1,0,0,0,1,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0.37897211229516015,1,0,1,0,0,10238,17000,1,0,0,0,0,1
864534,0,0,0,1,0,1,1,0,0,0,0,1,1,0,0,0,0,1,0,0.5156325871560271,0,0,1,1,1,10238,8000,1,0,5,1,8,0
196793,0,0,0,1,0,1,1,0,0,0,1,0,0,0,1,0,0,1,0,0.5672057890823198,1,1,0,1,1,10238,12000,1,0,3,0,2,0
95223,0,1,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0.3173126779026945,1,0,1,0,0,10238,13000,1,0,0,0,1,0
390171,0,1,0,0,0,1,1,0,0,1,0,0,0,0,1,0,0,1,0,0.516472040133157,1,0,1,1,0,32765,8000,1,0,2,0,1,0
340860,0,0,0,1,0,1,1,0,0,0,1,0,0,0,1,0,0,1,0,0.7599225996908663,0,1,0,1,1,10238,14000,1,0,2,2,3,0
989673,0,0,0,1,0,1,1,0,0,0,0,1,0,0,1,0,0,1,0,0.33712512396320554,1,1,0,1,1,10238,12000,1,0,3,2,6,0
442998,0,0,0,1,0,1,1,0,0,1,0,0,0,0,1,0,0,1,0,0.5117158421338903,1,1,0,0,1,10238,14000,1,0,0,0,1,0
605508,1,0,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0.4274064938520393,1,1,0,0,0,10238,14000,1,0,0,0,0,0
721594,0,0,0,1,0,1,1,0,1,0,0,0,0,0,1,0,0,1,0,0.586537534345864,1,0,1,1,1,10238,14000,1,0,0,0,0,1
537546,0,0,0,1,0,1,1,0,1,0,0,0,0,0,1,0,0,1,0,0.5197744766937168,1,1,0,1,1,10238,13000,1,0,0,0,0,0
825288,0,0,1,0,0,1,1,0,0,1,0,0,0,0,1,0,0,1,0,1,1,1,0,0,1,10238,10000,1,0,1,0,1,0
849407,0,0,0,1,0,1,1,0,0,0,1,0,1,0,0,1,0,0,0,0.5735904966608402,1,0,1,0,1,10238,11000,1,0,1,0,2,0
912887,1,0,0,0,0,1,1,0,1,0,0,0,0,0,1,0,0,0,1,0.4690091981454086,1,0,1,0,1,92101,13000,1,0,0,0,0,1
344660,0,1,0,0,0,1,1,0,0,1,0,0,0,0,1,1,0,0,0,0.49455241194876765,1,0,1,0,0,32765,13000,1,0,4,0,3,1
173922,0,0,1,0,0,1,0,1,1,0,0,0,0,0,1,0,0,1,0,0.5197744766937168,1,0,1,1,1,10238,10000,1,0,0,0,0,0
620903,0,1,0,0,1,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0.4962725403113561,0,0,1,1,1,10238,15000,1,0,0,0,1,1
706391,0,0,1,0,0,1,1,0,0,0,1,0,0,1,0,0,0,0,1,0.3427792777348362,0,0,1,1,1,10238,13000,1,0,3,0,5,0
55182,0,1,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0.5118331323474685,1,1,0,0,0,32765,10000,1,0,2,0,0,0
529429,0,0,1,0,1,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0.5267453729370597,1,0,1,1,1,10238,8000,1,0,3,0,4,0
164792,0,1,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0.2881277737684564,1,0,1,0,1,10238,14000,1,0,1,0,0,0
355304,0,0,1,0,0,1,1,0,0,0,1,0,0,0,1,0,0,1,0,0.5427205928732807,1,0,1,1,1,32765,12000,1,0,12,2,0,0
359584,1,0,0,0,1,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0.4685154548123878,0,0,1,0,0,32765,12000,1,0,0,0,0,1
